x,y,RSSI_Sensor_1,RSSI_Sensor_2,RSSI_Sensor_3,RSSI_Sensor_4,Avg_RSSI
0.0,0.12903225806451613,-13.382971819036111,-57.57472682053865,-61.92257385932398,-57.20355901911363,-47.52095787950309
0.12903225806451613,0.12903225806451613,-17.339378312770258,-58.73757890771382,-61.71435423164961,-58.37559536198463,-49.041726703529584
0.25806451612903225,0.12903225806451613,-23.542249954345383,-58.396039013646316,-61.949818401079575,-57.6096245083577,-50.374432969357244
0.3870967741935484,0.12903225806451613,-28.467495973751,-56.92334722692353,-61.50562391072724,-58.10155108785334,-51.24950454981378
0.5161290322580645,0.12903225806451613,-30.090500083751845,-58.19176779408915,-61.74965175672362,-56.64488926550973,-51.66920222501859
0.6451612903225806,0.12903225806451613,-34.33515946437167,-58.27562625445976,-61.209554599204886,-55.56967400866132,-52.34750358167442
0.7741935483870968,0.12903225806451613,-36.10629192215272,-57.670363610327584,-60.44701649786159,-54.90121722845623,-52.281222314699534
0.9032258064516129,0.12903225806451613,-40.161056650012014,-58.00626536315506,-60.2884430388644,-54.75542387801185,-53.302797232510834
1.032258064516129,0.12903225806451613,-40.85921383123575,-58.559796632766236,-60.7568130754634,-54.18500672397156,-53.59020756585924
1.161290322580645,0.12903225806451613,-42.15047150541112,-58.17611126503996,-61.354709049959766,-53.43802927934287,-53.77983027493842
1.2903225806451613,0.12903225806451613,-42.30918952460939,-58.01766353525136,-59.57188811846083,-52.36357863245829,-53.06557995269497
1.4193548387096775,0.12903225806451613,-45.771120732721585,-57.62979660384938,-59.182877731939925,-52.344362633051034,-53.73203942539048
1.5483870967741935,0.12903225806451613,-45.58133266037772,-58.82702047825558,-59.61810120683865,-52.74283593494101,-54.19232257010324
1.6774193548387095,0.12903225806451613,-47.086620298027015,-57.62063129046639,-59.83675704365398,-50.20868705529831,-53.68817392186142
1.8064516129032258,0.12903225806451613,-46.78733066929304,-58.044291608049434,-60.148225901788216,-49.825881734812626,-53.70143247848583
1.935483870967742,0.12903225806451613,-49.283669806536054,-58.75439818702851,-58.68994014644035,-49.34169528108839,-54.01742585527333
2.064516129032258,0.12903225806451613,-50.232358952801405,-58.61038530039068,-59.59074318089895,-49.04559995837192,-54.36977184811574
2.193548387096774,0.12903225806451613,-49.685602134787025,-59.67685432342516,-58.411327021134376,-47.77115973239391,-53.88623580293512
2.32258064516129,0.12903225806451613,-50.80784402952065,-59.992239270502736,-58.36337237073798,-46.945460814980706,-54.027229121435525
2.4516129032258065,0.12903225806451613,-50.96321246383542,-59.84816353313066,-58.67645543077266,-45.43033343222807,-53.7295412149917
2.5806451612903225,0.12903225806451613,-51.401700199330094,-60.50409727553059,-58.28784301084314,-45.41081421196569,-53.90111367441738
2.7096774193548385,0.12903225806451613,-52.575091384596945,-60.69055759021468,-58.32914461171099,-43.020465310619514,-53.653814724285525
2.838709677419355,0.12903225806451613,-52.949074674913355,-60.64320529630584,-56.64164440791154,-42.101961200042,-53.08397139479318
2.967741935483871,0.12903225806451613,-54.25066115247739,-60.52741880479622,-57.42816286787136,-40.278709129899184,-53.12123798876104
3.096774193548387,0.12903225806451613,-54.16928565253659,-61.38938272810985,-57.579423323639276,-38.78214937862466,-52.9800602707276
3.225806451612903,0.12903225806451613,-55.800480449789646,-61.12767813458296,-58.62933074095652,-36.77128975564753,-53.082194770244165
3.354838709677419,0.12903225806451613,-54.744714885077144,-61.43322490476616,-56.918814437044304,-33.72808433340212,-51.70620964007243
3.4838709677419355,0.12903225806451613,-56.1372386412621,-61.41259459308128,-57.13862090874558,-32.907347279782286,-51.898950355717815
3.6129032258064515,0.12903225806451613,-57.04167498438848,-61.798100962448004,-58.19844727698099,-29.088052901186437,-51.53156903125098
3.7419354838709675,0.12903225806451613,-57.29654829576608,-61.823096926369885,-58.601348813755905,-23.688481236865805,-50.35236881818942
3.870967741935484,0.12903225806451613,-56.95991555387688,-61.06217220426989,-57.35140445750794,-18.01105684859601,-48.346137266062684
4.0,0.12903225806451613,-57.20041483885393,-61.247881817519136,-56.94013606846113,-13.197545766777633,-47.14649462290296
0.0,0.25806451612903225,-21.587809715130486,-57.33984277254334,-61.48619484500487,-58.236263218559984,-49.662527637809674
0.12903225806451613,0.25806451612903225,-23.74673077463163,-57.53233148059687,-62.70638690602847,-58.69317899043779,-50.669657037923685
0.25806451612903225,0.25806451612903225,-25.69733564299467,-57.50921498314373,-61.82449761368757,-57.07311922692543,-50.52604186668785
0.3870967741935484,0.25806451612903225,-31.48774997576828,-56.70548980205789,-61.5924104892502,-57.56602048590207,-51.83791768824461
0.5161290322580645,0.25806451612903225,-31.282295928869416,-58.057978194398196,-62.56039302003418,-56.41016326026492,-52.077707600891685
0.6451612903225806,0.25806451612903225,-35.16000940379814,-57.69950449405635,-60.64017072292527,-56.52675297403813,-52.50660939870447
0.7741935483870968,0.25806451612903225,-38.052290663263044,-57.28511930764265,-61.3871292346153,-55.38404408021286,-53.027145821433464
0.9032258064516129,0.25806451612903225,-39.301155453613504,-57.44425092912445,-59.85579954673422,-55.73400140371773,-53.08380183329747
1.032258064516129,0.25806451612903225,-40.87107307193458,-58.31115840793103,-59.670260658107246,-55.19118462051362,-53.51091918962162
1.161290322580645,0.25806451612903225,-41.61902519813545,-58.10559027665768,-59.78845680296541,-53.32476175953614,-53.20945850932367
1.2903225806451613,0.25806451612903225,-42.70486758065776,-56.82823830093862,-60.84868274248794,-52.74585923655635,-53.28191196516017
1.4193548387096775,0.25806451612903225,-45.02902671583622,-59.64091281722902,-59.588087343464885,-52.75144786413307,-54.2523686851658
1.5483870967741935,0.25806451612903225,-46.725983894551504,-58.155460973797155,-59.326731431047584,-51.238800325895646,-53.86174415632298
1.6774193548387095,0.25806451612903225,-47.16359022459732,-57.80051292685149,-58.71796394437458,-50.93353018265719,-53.653899319620145
1.8064516129032258,0.25806451612903225,-47.74704132732593,-57.38402145540179,-58.92603426254798,-49.75139241400903,-53.45212236482118
1.935483870967742,0.25806451612903225,-49.65218693327892,-59.56918133861619,-58.11653649790659,-48.17026060311663,-53.87704134322958
2.064516129032258,0.25806451612903225,-49.534442702115186,-59.12587191434996,-58.76683124895222,-48.95892332182605,-54.09651729681086
2.193548387096774,0.25806451612903225,-49.88141758905605,-59.008002570362144,-58.61566025500446,-48.025201632758254,-53.88257051179522
2.32258064516129,0.25806451612903225,-49.35497129134218,-59.24797490643,-58.11263843701529,-47.22081655711297,-53.48410029797512
2.4516129032258065,0.25806451612903225,-51.4279334803464,-58.68586760898948,-58.07399195177004,-46.0843632403165,-53.5680390703556
2.5806451612903225,0.25806451612903225,-51.29095339975886,-59.42772216001951,-56.40954270618688,-45.026711746331266,-53.03873250307413
2.7096774193548385,0.25806451612903225,-52.26052847118336,-60.3247138927548,-57.918005722066425,-43.81944038015597,-53.58067211654014
2.838709677419355,0.25806451612903225,-53.10453188634371,-59.12722424998826,-57.58600657677615,-43.118170118133605,-53.23398320781043
2.967741935483871,0.25806451612903225,-53.99892487808419,-60.68446261473598,-58.60191650884529,-39.92412428042028,-53.30235707052143
3.096774193548387,0.25806451612903225,-54.96782194587812,-60.705462548103206,-57.14016116596805,-38.73576827842382,-52.887303484593296
3.225806451612903,0.25806451612903225,-56.37758361282133,-59.26724520018486,-57.969813076247455,-37.4546693188938,-52.76732780203686
3.354838709677419,0.25806451612903225,-56.388335734608425,-61.17192581475977,-57.26708031935336,-34.74532455867232,-52.39316660684847
3.4838709677419355,0.25806451612903225,-56.32917729944629,-61.04275087334677,-56.52749112275228,-32.24693899855829,-51.5365895735259
3.6129032258064515,0.25806451612903225,-56.887102475921644,-62.15081733589592,-56.918886463221966,-30.520005406073516,-51.61920292027826
3.7419354838709675,0.25806451612903225,-57.02140361559433,-60.61063546581838,-56.86180581970503,-26.73555643566013,-50.30735033419447
3.870967741935484,0.25806451612903225,-58.50447655452297,-60.63579312648919,-56.83527755917263,-23.137737352361235,-49.778321148136506
4.0,0.25806451612903225,-57.82011266578054,-63.57802399410705,-57.16340392464049,-22.14168179866744,-50.17580559579888
0.0,0.3870967741935484,-27.95044244087679,-55.75711044042244,-61.302743271046026,-59.043452322470635,-51.01343711870397
0.12903225806451613,0.3870967741935484,-28.37597981331957,-57.2015592831316,-62.0515798942905,-58.42708995269787,-51.51405223585989
0.25806451612903225,0.3870967741935484,-29.64653024792389,-56.27295960703502,-61.25610867978359,-57.53417902291987,-51.1774443894156
0.3870967741935484,0.3870967741935484,-32.137388270885545,-57.00334840091466,-61.04437342846006,-56.32929755089354,-51.628601912788454
0.5161290322580645,0.3870967741935484,-33.34658086822345,-56.38135899484554,-60.61815299286286,-55.52149300808492,-51.466896466004194
0.6451612903225806,0.3870967741935484,-36.95881091312468,-57.50774060303288,-60.98645943870572,-55.133940420125256,-52.64673784374713
0.7741935483870968,0.3870967741935484,-36.93700837821599,-56.65570018883891,-60.10978729008947,-55.67285552736951,-52.343837846128466
0.9032258064516129,0.3870967741935484,-40.297561085811296,-56.86099646944998,-60.797777501653556,-53.797489187459476,-52.938456061093575
1.032258064516129,0.3870967741935484,-40.47842604401157,-56.55504113593902,-59.9206837414852,-54.063643231894865,-52.75444853833267
1.161290322580645,0.3870967741935484,-41.962829100271804,-57.205816702110596,-60.227956997644114,-53.61767458571885,-53.25356934643634
1.2903225806451613,0.3870967741935484,-43.65927649452188,-57.09829519553256,-60.66827600646259,-54.023762563033145,-53.862402564887546
1.4193548387096775,0.3870967741935484,-45.66812890915651,-57.35388107576881,-59.96449053024965,-52.12443413262703,-53.77773366195049
1.5483870967741935,0.3870967741935484,-46.77064031372412,-57.079880854965594,-60.115336785540364,-51.33081361812924,-53.82416789308983
1.6774193548387095,0.3870967741935484,-47.203965264366644,-57.406970213737054,-59.033028058699244,-51.12231374878864,-53.69156932139789
1.8064516129032258,0.3870967741935484,-48.065027417349086,-57.78892131263079,-58.29427710127053,-50.68625008693802,-53.70861897954711
1.935483870967742,0.3870967741935484,-48.10633175750162,-58.50849382700666,-57.72006028495122,-49.86648201519846,-53.550341971164485
2.064516129032258,0.3870967741935484,-48.53594257106587,-58.66060812096157,-58.67015084104823,-48.37407088437811,-53.56019310436345
2.193548387096774,0.3870967741935484,-50.53185253027241,-59.068625104919036,-58.63258733172571,-47.07287763938798,-53.82648565157629
2.32258064516129,0.3870967741935484,-51.01948470890147,-59.18164344474839,-57.81619170149729,-46.69523394722175,-53.67813845059223
2.4516129032258065,0.3870967741935484,-51.355115254373516,-59.5385567941366,-58.10978432767754,-45.912783823772976,-53.72906004999016
2.5806451612903225,0.3870967741935484,-52.52645094451681,-58.81449593702386,-58.15302474937041,-45.01476699714402,-53.62718465701378
2.7096774193548385,0.3870967741935484,-54.12805098626941,-60.25170810879895,-58.02225131418926,-43.8276969848765,-54.05742684853353
2.838709677419355,0.3870967741935484,-53.825103910993654,-60.221257698842486,-58.45489685409348,-41.53408344080346,-53.508835476183265
2.967741935483871,0.3870967741935484,-54.6107584413086,-60.956964419322865,-56.71228861689334,-41.436302662581724,-53.42907853502663
3.096774193548387,0.3870967741935484,-55.372896570309116,-60.389456832319226,-57.741826847436506,-38.54271241610967,-53.01172316654363
3.225806451612903,0.3870967741935484,-55.31488374821066,-60.6299444694764,-58.612507111862236,-39.01903630779863,-53.394092909336976
3.354838709677419,0.3870967741935484,-55.36004647552661,-61.274731148109765,-57.281969864054574,-36.067922251156375,-52.49616743471183
3.4838709677419355,0.3870967741935484,-56.91872487537323,-60.048726862574235,-55.705793742171956,-34.217848233175154,-51.72277342832364
3.6129032258064515,0.3870967741935484,-56.6613157452158,-61.15534992121364,-56.79050812861958,-31.760837860725434,-51.59200291394362
3.7419354838709675,0.3870967741935484,-57.36026455703917,-61.69673859583677,-56.12469647083177,-30.598251188970323,-51.44498770316951
3.870967741935484,0.3870967741935484,-59.524241912576464,-62.00015471412367,-56.30964316909073,-28.178872913035242,-51.50322817720652
4.0,0.3870967741935484,-57.672035151584495,-62.63239068336321,-56.73030314728834,-27.535887341346335,-51.142654080895596
0.0,0.5161290322580645,-30.668164178839174,-55.63310459254029,-60.95076681610924,-59.055227452721475,-51.57681576005255
0.12903225806451613,0.5161290322580645,-32.562433453876125,-56.854658181724986,-61.45910935891792,-56.07806448402137,-51.738566369635095
0.25806451612903225,0.5161290322580645,-34.10949343154427,-55.8651094182786,-61.838875114441954,-57.719837879086946,-52.38332896083794
0.3870967741935484,0.5161290322580645,-34.01220567626117,-55.91296470502241,-60.91125639509445,-57.01494854693258,-51.96284383082765
0.5161290322580645,0.5161290322580645,-36.55903587044645,-55.76414305462831,-60.32568107872758,-55.4177015907909,-52.016640398648306
0.6451612903225806,0.5161290322580645,-36.99143453893316,-57.35340628890175,-60.13038523640885,-55.44465019484047,-52.47996906477106
0.7741935483870968,0.5161290322580645,-38.81934199502329,-56.94052445302376,-60.12782119413505,-54.50374785268741,-52.59785887371738
0.9032258064516129,0.5161290322580645,-40.401429258638714,-57.08617026176148,-59.98275662114948,-55.20027812513414,-53.16765856667095
1.032258064516129,0.5161290322580645,-43.04664727225089,-56.575727784912075,-59.04703287570844,-54.294218662617766,-53.2409066488723
1.161290322580645,0.5161290322580645,-43.062326566944556,-56.71792804500793,-59.396886420295615,-54.33151578717502,-53.37716420485578
1.2903225806451613,0.5161290322580645,-44.18450901551596,-57.63189150385326,-59.87780577136134,-52.86751842803119,-53.64043117969044
1.4193548387096775,0.5161290322580645,-45.011335549197085,-58.116789983739025,-58.834921107911875,-53.050102264309984,-53.75328722628949
1.5483870967741935,0.5161290322580645,-46.963961849985566,-57.73568883976377,-58.40250592684837,-52.1600710097566,-53.815556906588576
1.6774193548387095,0.5161290322580645,-47.779535354146745,-57.26054660667859,-58.00749017370325,-50.820523695316844,-53.46702395746136
1.8064516129032258,0.5161290322580645,-48.146252987375746,-56.513376895413465,-57.734131678473986,-50.79535569262981,-53.297279313473254
1.935483870967742,0.5161290322580645,-50.39434591722048,-58.01201873636277,-58.7022595576561,-48.663221291293425,-53.94296137563319
2.064516129032258,0.5161290322580645,-50.872449237360186,-57.785212992086066,-58.618549158335725,-48.58231670787537,-53.96463202391434
2.193548387096774,0.5161290322580645,-50.73960586349076,-59.44328140322058,-56.95680347569902,-47.73916982217584,-53.71971514114655
2.32258064516129,0.5161290322580645,-51.66297559165158,-58.53379253635042,-57.90424718024974,-48.09218064739302,-54.048298988911185
2.4516129032258065,0.5161290322580645,-52.8407680567999,-56.962343831358226,-57.874904922729044,-45.22300321225787,-53.225255005786266
2.5806451612903225,0.5161290322580645,-52.189085839023015,-58.90108076135844,-56.6454963285219,-44.57225372814493,-53.07697916426207
2.7096774193548385,0.5161290322580645,-51.70946816366961,-60.060678561830365,-56.79577402889758,-44.89392734730974,-53.36496202542682
2.838709677419355,0.5161290322580645,-53.18133268905327,-60.51554313363719,-56.929043904740254,-43.58180816784443,-53.55193197381878
2.967741935483871,0.5161290322580645,-54.891419741263725,-59.04419696971762,-57.542909996342736,-42.603994235454365,-53.52063023569461
3.096774193548387,0.5161290322580645,-54.71891248658579,-59.48668920778906,-56.911292217632806,-41.94431874652007,-53.26530316463193
3.225806451612903,0.5161290322580645,-55.3846390806129,-60.52191358714149,-57.45492191763454,-37.527564983556616,-52.722259892236394
3.354838709677419,0.5161290322580645,-54.49672599952329,-61.032894760432626,-55.536125114559034,-37.87438259195401,-52.23503211661724
3.4838709677419355,0.5161290322580645,-55.9404935275618,-61.36685769063179,-56.78665634329737,-36.56936170960398,-52.66584231777374
3.6129032258064515,0.5161290322580645,-56.915782509125165,-60.49749697240858,-57.05897335621806,-35.246359865221066,-52.42965317574321
3.7419354838709675,0.5161290322580645,-57.2598279005425,-61.093301407695265,-56.59734077654603,-33.57510640425915,-52.13139412226073
3.870967741935484,0.5161290322580645,-57.954590569491884,-61.51221191697846,-56.30501291826143,-33.285704248617726,-52.26437991333737
4.0,0.5161290322580645,-57.88386744671377,-61.08004147068915,-55.356077171542424,-31.048722814859655,-51.342177225951254
0.0,0.6451612903225806,-35.25486621592171,-55.583254994662546,-60.69239023094785,-57.69557264318153,-52.306521021178405
0.12903225806451613,0.6451612903225806,-32.73551329679013,-55.30229455389516,-60.49912062281636,-57.865538091425535,-51.600616641231795
0.25806451612903225,0.6451612903225806,-35.32465889761944,-54.40579050879442,-61.786828385565116,-58.37182018891739,-52.47227449522409
0.3870967741935484,0.6451612903225806,-35.91525580746055,-54.91978465471415,-60.99022507944212,-57.48372907691688,-52.32724865463343
0.5161290322580645,0.6451612903225806,-37.94667216981223,-55.15172790757608,-59.299425291977045,-55.85631981008746,-52.063536294863205
0.6451612903225806,0.6451612903225806,-39.51697748169817,-55.30042425320873,-60.02834521731688,-56.14807199371323,-52.74845473648425
0.7741935483870968,0.6451612903225806,-40.26061572835977,-55.992733389410226,-58.979748258509346,-55.86113438174543,-52.77355793950619
0.9032258064516129,0.6451612903225806,-41.27283065820522,-56.7981956799641,-60.326162820819754,-54.46143785432429,-53.21465675332834
1.032258064516129,0.6451612903225806,-42.53965004952725,-56.46723344053703,-59.981625254902895,-54.680695782764055,-53.41730113193281
1.161290322580645,0.6451612903225806,-43.47237755631877,-56.36478271555992,-59.2444387103925,-54.11383484216303,-53.29885845610856
1.2903225806451613,0.6451612903225806,-44.32860471510934,-56.64503051062521,-58.79834178905615,-54.17704803185522,-53.487256261661486
1.4193548387096775,0.6451612903225806,-46.65113029272784,-56.93442549128544,-59.18553997120539,-52.57168172107752,-53.83569436907404
1.5483870967741935,0.6451612903225806,-47.216885161570126,-57.246565051848926,-59.973101401844495,-52.03056945861361,-54.116780268469284
1.6774193548387095,0.6451612903225806,-47.24858647645206,-57.93943344064129,-57.992043845273635,-52.39987613124305,-53.89498497340251
1.8064516129032258,0.6451612903225806,-48.607559469152655,-58.17313205851916,-59.31414432095844,-50.388649137902945,-54.1208712466333
1.935483870967742,0.6451612903225806,-49.16744635360824,-56.97181135330156,-57.97015542863254,-49.70975846272323,-53.4547928995664
2.064516129032258,0.6451612903225806,-49.15772137481899,-56.9523300764802,-57.79613070486134,-49.27348693110672,-53.294917271816814
2.193548387096774,0.6451612903225806,-51.273637394275134,-58.54819798041759,-56.88207383502847,-49.02049655772763,-53.931101441862204
2.32258064516129,0.6451612903225806,-51.68214509328101,-58.08734413692851,-56.749286141196784,-47.87927580387186,-53.59951279381954
2.4516129032258065,0.6451612903225806,-52.37028683077536,-58.322046600504244,-57.19805914925232,-46.705592002491166,-53.648996145755774
2.5806451612903225,0.6451612903225806,-54.26473525058516,-58.512337005393384,-56.71958807727312,-46.572205463173084,-54.017216449106186
2.7096774193548385,0.6451612903225806,-53.77169863340947,-58.18254386412948,-57.33003099214174,-44.026031858875214,-53.32757633713898
2.838709677419355,0.6451612903225806,-53.11427851633732,-59.20188206150294,-55.85024997714321,-43.682752210963265,-52.962290691486686
2.967741935483871,0.6451612903225806,-54.42380757982643,-58.86652906573795,-57.004508957862676,-42.886117930426494,-53.29524088346339
3.096774193548387,0.6451612903225806,-55.78584885619277,-58.43412123931624,-56.883853363567496,-41.001835838014266,-53.0264148242727
3.225806451612903,0.6451612903225806,-55.34972732917955,-59.4086249172625,-56.28884186776088,-40.08048695584238,-52.78192026751133
3.354838709677419,0.6451612903225806,-56.32170290255647,-59.78742681710887,-55.55739313548812,-40.74933759578655,-53.103965112735004
3.4838709677419355,0.6451612903225806,-56.993349890241745,-60.97552977420347,-56.34328160622886,-35.97289499300709,-52.57126406592029
3.6129032258064515,0.6451612903225806,-56.145426895741004,-60.71728432386882,-56.05343385053244,-37.09929239950968,-52.503859367412986
3.7419354838709675,0.6451612903225806,-57.710898642226596,-61.313822235920156,-56.30242315973047,-35.388886034235256,-52.679007518028115
3.870967741935484,0.6451612903225806,-56.96963814739365,-62.315733617579255,-56.180140389555355,-33.943507532823546,-52.352254921837954
4.0,0.6451612903225806,-58.95197984941865,-61.95771209214132,-55.04578906368656,-34.2604427814043,-52.553980946662705
0.0,0.7741935483870968,-37.38622210729005,-55.486068516242334,-61.4608801715013,-58.72837776256067,-53.2653871393986
0.12903225806451613,0.7741935483870968,-37.06590456292768,-56.10519011797616,-61.09877903844207,-57.74820335734014,-53.00451926917151
0.25806451612903225,0.7741935483870968,-37.665219807983426,-55.16176908483315,-61.272359043738376,-57.71124766052596,-52.95264889927024
0.3870967741935484,0.7741935483870968,-37.77079436876443,-54.9248914332632,-60.15282687071796,-56.45635786337274,-52.32621763402958
0.5161290322580645,0.7741935483870968,-38.729576243094144,-55.48276660027807,-60.597776589377645,-56.69785550749926,-52.87699373506228
0.6451612903225806,0.7741935483870968,-39.11045063869372,-55.70287774824427,-59.34473479756772,-56.380627169578055,-52.63467258852094
0.7741935483870968,0.7741935483870968,-41.543558478950125,-55.289593809853294,-59.768283389424575,-56.25876868792294,-53.21505109153773
0.9032258064516129,0.7741935483870968,-42.5526407250597,-55.067160580566316,-58.97256333503502,-54.72276949135486,-52.82878353300398
1.032258064516129,0.7741935483870968,-42.51427072204912,-55.960127496581535,-58.86852818841646,-54.61831850310066,-52.99031122753694
1.161290322580645,0.7741935483870968,-44.719970901772356,-56.23959555900173,-58.881341857852455,-53.8263050749326,-53.416803348389784
1.2903225806451613,0.7741935483870968,-45.71306006111398,-55.495584001571274,-58.652614999472306,-53.76407126555125,-53.4063325819272
1.4193548387096775,0.7741935483870968,-46.48810730091776,-56.418225075158034,-59.784459579315794,-52.997062800279274,-53.92196368891772
1.5483870967741935,0.7741935483870968,-47.09343988808649,-56.459791813264474,-58.408494391741534,-52.05954245063615,-53.50531713593216
1.6774193548387095,0.7741935483870968,-46.97994419574128,-56.24219839697635,-58.541626124090804,-51.80143475889507,-53.39130086892588
1.8064516129032258,0.7741935483870968,-48.01124267743309,-56.34814289668971,-58.40482948679797,-52.30067049315041,-53.7662213885178
1.935483870967742,0.7741935483870968,-50.24654055657403,-57.17702197327876,-58.06070493043161,-50.04525029436435,-53.882379438662184
2.064516129032258,0.7741935483870968,-49.81686123556956,-57.653772781430135,-57.43103938126726,-50.14500635783165,-53.76166993902465
2.193548387096774,0.7741935483870968,-50.28221515019088,-58.173166592323675,-57.17417028989619,-48.45348004645884,-53.5207580197174
2.32258064516129,0.7741935483870968,-51.808097747328,-58.080584751106265,-56.08965925012188,-47.61764390784975,-53.398996414101475
2.4516129032258065,0.7741935483870968,-50.89708435083336,-56.78422542344364,-55.83898732306486,-45.93699206541692,-52.36432229068969
2.5806451612903225,0.7741935483870968,-52.5790804660689,-59.04724635096653,-55.80285137836823,-45.508899774512706,-53.234519492479095
2.7096774193548385,0.7741935483870968,-53.87259048273986,-57.91415101421478,-56.275911285270396,-44.34081342637003,-53.100866552148766
2.838709677419355,0.7741935483870968,-54.31584250973846,-59.91497149482198,-55.63438466335846,-44.25873950712949,-53.530984543762095
2.967741935483871,0.7741935483870968,-54.9578096100057,-59.44382256061601,-56.157035711680386,-43.504286112224385,-53.51573849863162
3.096774193548387,0.7741935483870968,-54.81550182061945,-59.65000184694638,-55.87631469127267,-42.51321779261538,-53.21375903786347
3.225806451612903,0.7741935483870968,-55.44069995095665,-60.22930161809019,-56.06418667691929,-41.3802705921122,-53.27861470951958
3.354838709677419,0.7741935483870968,-56.47524367731453,-59.36028297220007,-56.16570551690681,-41.01058528704211,-53.25295436336588
3.4838709677419355,0.7741935483870968,-56.346223229453436,-60.3064342797456,-55.24244879896637,-39.51095783096823,-52.85151603478341
3.6129032258064515,0.7741935483870968,-56.97918998064097,-60.42224274077836,-55.192082898634894,-37.808633287123726,-52.600537226794486
3.7419354838709675,0.7741935483870968,-57.69233858499314,-58.68372476248635,-54.63596223599443,-37.21285430360562,-52.056219971769885
3.870967741935484,0.7741935483870968,-57.51060406405153,-61.32289091166384,-56.27703514449379,-38.21869603516242,-53.33230653884289
4.0,0.7741935483870968,-59.98787903649162,-60.764524343703634,-55.99374649085028,-36.44996814576976,-53.29902950420382
0.0,0.9032258064516129,-38.144981625762156,-55.023914808811625,-59.737952469840806,-58.20589811169712,-52.77818675402792
